date,ans,wti,henry_hub,brent,production
2/27/2012,127.06,108.56,2.55,,"620,253"
2/28/2012,125.05,106.55,2.42,,"619,114"
2/29/2012,125.57,107.07,2.44,,"621,217"
3/1/2012,127.34,108.84,2.44,,"558,049"
3/2/2012,125.20,106.70,2.36,,"569,837"
3/3/2012,,,,,"576,098"
3/4/2012,,,,,"598,774"
3/5/2012,123.67,106.72,2.31,,"609,058"
3/6/2012,121.65,104.70,2.30,,"615,964"
3/7/2012,122.26,106.16,2.24,,"599,153"
3/8/2012,122.68,106.58,2.22,,"599,808"
3/9/2012,123.50,107.40,2.21,,"598,321"
3/10/2012,,,,,"605,535"
3/11/2012,,,,,"575,213"
3/12/2012,122.44,106.34,2.17,,"589,523"
3/13/2012,122.81,106.71,2.15,,"587,330"
3/14/2012,121.53,105.43,2.10,,"586,619"
3/15/2012,120.86,105.11,2.07,,"593,158"
3/16/2012,122.81,107.06,2.03,,"588,674"
3/17/2012,,,,,"588,572"
3/18/2012,,,,,"572,899"
3/19/2012,123.84,108.09,2.14,,"576,652"
3/20/2012,121.36,105.61,2.19,,"590,097"
3/21/2012,122.61,106.86,2.19,,"595,885"
3/22/2012,120.46,104.96,2.18,,"588,370"
3/23/2012,121.97,106.47,2.07,,"588,602"
3/24/2012,,,,,"585,726"
3/25/2012,,,,,"580,110"
3/26/2012,123.53,107.03,2.13,,"598,734"
3/27/2012,123.83,107.33,2.08,,"601,744"
3/28/2012,121.91,105.41,2.03,,"601,507"
3/29/2012,119.78,102.78,2.01,,"600,610"
3/30/2012,120.02,103.02,1.98,,"604,354"
3/31/2012,,,,,"663,168"
4/1/2012,,,,,"569,022"
4/2/2012,122.23,105.23,1.87,,"574,703"
4/3/2012,121.26,104.01,1.93,,"573,616"
4/4/2012,118.72,101.47,2.06,,"578,402"
4/5/2012,121.06,103.31,1.99,,"582,380"
4/6/2012,,,,,"594,308"
4/7/2012,,,,,"599,912"
4/8/2012,,,,,"584,433"
4/9/2012,120.21,102.46,1.99,,"583,587"
4/10/2012,118.77,101.02,1.98,,"588,809"
4/11/2012,120.45,102.70,1.91,,"585,723"
4/12/2012,121.39,103.64,1.88,,"569,629"
4/13/2012,120.58,102.83,1.86,,"590,735"
4/14/2012,,,,,"581,863"
4/15/2012,,,,,"572,927"
4/16/2012,120.68,102.93,1.88,,"574,120"
4/17/2012,121.95,104.20,1.89,,"575,535"
4/18/2012,120.42,102.67,1.87,,"574,230"
4/19/2012,120.02,102.27,1.85,,"556,132"
4/20/2012,120.80,103.05,1.84,,"568,274"
4/21/2012,,,,,"572,428"
4/22/2012,,,,,"564,783"
4/23/2012,120.41,102.66,1.92,,"574,819"
4/24/2012,120.91,103.16,1.99,,"577,755"
4/25/2012,121.45,103.70,2.00,,"583,650"
4/26/2012,119.15,104.55,2.11,,"568,992"
4/27/2012,119.53,104.93,2.06,,"568,096"
4/28/2012,,,,,"565,146"
4/29/2012,,,,,"575,364"
4/30/2012,119.87,104.87,2.11,,"653,861"
5/1/2012,121.16,106.16,2.29,,"589,009"
5/2/2012,120.22,105.22,2.31,,"583,126"
5/3/2012,117.54,102.54,2.28,,"591,966"
5/4/2012,112.66,98.49,2.31,,"588,026"
5/5/2012,,,,,"591,185"
5/6/2012,,,,,"585,657"
5/7/2012,112.11,97.94,2.30,,"584,895"
5/8/2012,111.18,97.01,2.26,,"586,279"
5/9/2012,110.98,96.81,2.36,,"584,331"
5/10/2012,112.98,97.08,2.36,,"577,424"
5/11/2012,112.03,96.13,2.36,,"575,335"
5/12/2012,,,,,"577,711"
5/13/2012,,,,,"578,888"
5/14/2012,110.68,94.78,2.40,,"573,162"
5/15/2012,109.88,93.98,2.40,,"577,546"
5/16/2012,108.71,92.81,2.50,,"563,574"
5/17/2012,108.81,92.56,2.61,,"566,621"
5/18/2012,107.73,91.48,5.56,,"554,438"
5/19/2012,,,,,"569,262"
5/20/2012,,,,,"566,209"
5/21/2012,108.82,92.57,2.59,,"576,722"
5/22/2012,107.91,91.66,2.55,,"551,468"
5/23/2012,105.85,89.60,2.60,,"551,194"
5/24/2012,106.66,90.41,2.67,,"554,830"
5/25/2012,106.91,90.66,2.57,,"530,873"
5/26/2012,,,,,"548,730"
5/27/2012,,,,,"559,811"
5/28/2012,,,,,"572,422"
5/29/2012,107.01,90.76,2.50,,"561,079"
5/30/2012,104.07,87.82,2.39,,"565,094"
5/31/2012,102.78,86.53,2.35,,"599,123"
6/1/2012,99.48,83.23,2.24,,"479,653"
6/2/2012,,,,,"380,893"
6/3/2012,,,,,"486,556"
6/4/2012,99.98,83.98,2.33,,"523,210"
6/5/2012,100.29,84.29,2.39,,"551,850"
6/6/2012,101.17,85.02,2.41,,"562,015"
6/7/2012,101.07,84.82,2.32,,"579,870"
6/8/2012,100.35,84.10,2.23,,"584,858"
6/9/2012,,,,,"580,333"
6/10/2012,,,,,"576,303"
6/11/2012,98.95,82.70,2.23,,"583,313"
6/12/2012,99.57,83.32,2.18,,"592,381"
6/13/2012,98.87,82.62,2.18,,"587,478"
6/14/2012,100.16,83.91,2.19,,"542,179"
6/15/2012,100.28,84.03,2.46,,"507,478"
6/16/2012,,,,,"493,044"
6/17/2012,,,,,"493,690"
6/18/2012,99.52,83.27,2.46,,"485,694"
6/19/2012,100.28,84.03,2.60,,"456,727"
6/20/2012,96.40,81.80,2.61,,"457,127"
6/21/2012,92.44,77.84,2.48,,"465,554"
6/22/2012,93.96,79.36,2.50,,"500,307"
6/23/2012,,,,,"501,353"
6/24/2012,,,,,"511,858"
6/25/2012,93.61,79.01,2.70,,"520,963"
6/26/2012,93.96,79.36,2.70,,"521,104"
6/27/2012,95.21,80.21,2.87,,"505,800"
6/28/2012,93.19,77.69,2.82,,"510,620"
6/29/2012,100.21,84.96,2.74,,"510,776"
6/30/2012,,,,,"489,158"
7/1/2012,,,,,"287,180"
7/2/2012,99.25,83.75,2.73,,"416,975"
7/3/2012,103.16,87.66,2.77,,"453,930"
7/4/2012,,,,,"541,355"
7/5/2012,102.72,87.22,2.91,,"543,295"
7/6/2012,99.95,84.45,2.94,,"504,135"
7/7/2012,,,,,"427,070"
7/8/2012,,,,,"393,617"
7/9/2012,101.49,85.99,2.79,,"394,322"
7/10/2012,99.66,83.91,2.87,,"407,845"
7/11/2012,101.56,85.81,2.72,,"439,889"
7/12/2012,101.83,86.08,2.83,,"465,536"
7/13/2012,102.85,87.10,2.88,,"487,899"
7/14/2012,,,,,"490,257"
7/15/2012,,,,,"493,556"
7/16/2012,104.18,88.43,2.92,,"471,688"
7/17/2012,104.97,89.22,2.83,,"489,491"
7/18/2012,105.77,89.87,2.85,,"491,413"
7/19/2012,108.56,92.66,2.99,,"523,327"
7/20/2012,107.34,91.44,3.02,,"505,186"
7/21/2012,,,,,"466,338"
7/22/2012,,,,,"427,948"
7/23/2012,103.81,87.91,3.06,,"435,473"
7/24/2012,104.18,88.28,3.17,,"434,440"
7/25/2012,104.69,88.79,3.18,,"434,060"
7/26/2012,105.29,89.39,3.13,,"407,459"
7/27/2012,106.53,90.13,3.09,,"334,225"
7/28/2012,,,,,"206,386"
7/29/2012,,,,,"320,937"
7/30/2012,106.18,89.78,3.15,,"325,686"
7/31/2012,104.46,88.06,3.21,,"346,742"
8/1/2012,105.31,88.91,3.20,,"341,543"
8/2/2012,103.53,87.13,3.15,,"341,276"
8/3/2012,108.30,91.40,2.93,,"341,683"
8/4/2012,,,,,"349,269"
8/5/2012,,,,,"335,915"
8/6/2012,109.10,92.20,2.90,,"345,346"
8/7/2012,110.57,93.67,2.99,,"345,887"
8/8/2012,110.25,93.35,2.96,,"341,419"
8/9/2012,,,,,"340,298"
8/10/2012,109.67,92.87,2.84,,"376,970"
8/11/2012,,,,,"421,826"
8/12/2012,,,,,"417,972"
8/13/2012,109.53,92.73,2.78,,"417,901"
8/14/2012,110.23,93.43,2.81,,"421,372"
8/15/2012,110.68,94.33,2.82,,"412,464"
8/16/2012,111.95,95.60,2.78,,"406,733"
8/17/2012,112.36,96.01,2.71,,"409,039"
8/18/2012,,,,,"408,359"
8/19/2012,,,,,"411,911"
8/20/2012,112.32,95.97,2.75,,"415,023"
8/21/2012,112.75,96.40,2.80,,"429,667"
8/22/2012,113.33,96.98,2.80,,"444,457"
8/23/2012,112.32,95.97,2.81,,"433,733"
8/24/2012,112.20,95.85,2.79,,"421,798"
8/25/2012,,,,,"425,120"
8/26/2012,,,,,"426,601"
8/27/2012,112.22,95.47,2.79,,"434,758"
8/28/2012,113.08,96.33,2.72,,"435,599"
8/29/2012,112.24,95.49,2.64,,"434,310"
8/30/2012,111.57,94.62,2.73,,"430,870"
8/31/2012,113.42,96.47,2.74,,"448,844"
9/1/2012,,,,,"448,687"
9/2/2012,,,,,"471,272"
9/3/2012,,,,,"491,656"
9/4/2012,112.25,95.30,2.81,,"492,926"
9/5/2012,112.86,95.36,2.87,,"482,674"
9/6/2012,113.03,95.53,2.85,,"481,224"
9/7/2012,113.92,96.42,2.73,,"470,625"
9/8/2012,,,,,"447,397"
9/9/2012,,,,,"451,727"
9/10/2012,114.04,96.54,2.66,,"469,351"
9/11/2012,114.17,97.17,2.83,,"469,611"
9/12/2012,114.01,97.01,2.96,,"463,285"
9/13/2012,115.31,98.31,3.01,,"510,635"
9/14/2012,116.50,99.00,2.94,,"538,151"
9/15/2012,,,,,"533,233"
9/16/2012,,,,,"542,709"
9/17/2012,114.12,96.62,2.83,,"524,952"
9/18/2012,112.79,95.29,2.74,,"527,735"
9/19/2012,109.48,91.98,2.74,,"550,352"
9/20/2012,109.37,91.87,2.76,,"549,098"
9/21/2012,110.11,92.61,2.80,,"551,130"
9/22/2012,,,,,"555,469"
9/23/2012,,,,,"540,647"
9/24/2012,109.13,91.63,2.82,,"555,753"
9/25/2012,108.48,90.99,2.84,,"564,336"
9/26/2012,106.68,89.98,2.92,,"558,537"
9/27/2012,108.55,91.85,3.02,,"545,097"
9/28/2012,108.89,92.19,3.06,,"561,662"
9/29/2012,,,,,"570,376"
9/30/2012,,,,,"596,760"
10/1/2012,110.48,92.48,3.19,,"572,439"
10/2/2012,109.89,91.89,3.20,,"571,697"
10/3/2012,,,,,"564,897"
10/4/2012,109.71,91.71,3.25,,"567,375"
10/5/2012,107.88,89.88,2.26,,"559,677"
10/6/2012,,,,,"556,073"
10/7/2012,,,,,"556,313"
10/8/2012,107.33,89.33,3.18,,"564,223"
10/9/2012,109.39,92.39,3.19,,"579,764"
10/10/2012,108.25,91.25,3.25,,"569,543"
10/11/2012,109.07,92.07,3.28,,"568,791"
10/12/2012,108.86,91.86,3.38,,"566,230"
10/13/2012,,,,,"571,117"
10/14/2012,,,,,"573,593"
10/15/2012,108.85,91.85,3.33,,"573,742"
10/16/2012,109.79,92.09,3.27,,"574,329"
10/17/2012,109.82,92.12,3.28,,"572,223"
10/18/2012,109.80,92.10,3.31,,"562,702"
10/19/2012,107.75,90.05,3.43,,"574,124"
10/20/2012,,,,,"580,273"
10/21/2012,,,,,"575,042"
10/22/2012,106.43,88.73,3.48,,"588,723"
10/23/2012,104.02,86.32,3.34,,"567,948"
10/24/2012,103.03,85.33,3.44,,"574,080"
10/25/2012,103.38,85.68,3.38,,"568,370"
10/26/2012,103.13,86.28,3.34,,"570,401"
10/27/2012,,,,,"571,089"
10/28/2012,,,,,"578,455"
10/29/2012,102.39,85.54,3.43,,"581,524"
10/30/2012,102.42,85.57,3.42,,"582,045"
10/31/2012,103.09,86.24,3.51,,"613,461"
11/1/2012,103.94,87.09,3.50,,"586,528"
11/2/2012,101.71,84.86,3.39,,"566,872"
11/3/2012,,,,,"561,792"
11/4/2012,,,,,"620,407"
11/5/2012,102.50,85.65,3.34,,"575,985"
11/6/2012,105.46,88.71,3.41,,"573,014"
11/7/2012,101.19,84.44,3.47,,"564,479"
11/8/2012,101.84,85.09,3.45,,"561,630"
11/9/2012,102.82,86.07,3.31,,"566,735"
11/10/2012,,,,,"568,943"
11/11/2012,,,,,"567,887"
11/12/2012,104.67,85.57,3.41,,"593,298"
11/13/2012,104.48,85.38,3.58,,"575,137"
11/14/2012,105.42,86.32,3.67,,"588,409"
11/15/2012,104.70,85.45,3.63,,"583,423"
11/16/2012,105.92,86.67,3.48,,"587,817"
11/17/2012,,,,,"577,144"
11/18/2012,,,,,"579,191"
11/19/2012,108.23,88.98,3.63,,"582,319"
11/20/2012,105.61,86.36,3.62,,"587,715"
11/21/2012,106.18,86.93,3.59,,"589,609"
11/22/2012,,,,,"592,579"
11/23/2012,107.68,88.28,,,"584,687"
11/24/2012,,,,,"578,159"
11/25/2012,,,,,"594,125"
11/26/2012,107.14,87.74,3.75,,"587,465"
11/27/2012,107.18,87.18,3.77,,"589,263"
11/28/2012,106.49,86.49,3.70,,"593,705"
11/29/2012,108.07,88.07,3.61,,"585,287"
11/30/2012,108.91,88.91,3.48,,"616,520"
12/1/2012,,,,,"581,797"
12/2/2012,,,,,"580,219"
12/3/2012,109.09,89.09,3.42,,"571,698"
12/4/2012,108.50,88.50,3.35,,"600,057"
12/5/2012,107.88,87.88,3.40,,"594,244"
12/6/2012,104.71,86.26,3.45,,"594,530"
12/7/2012,104.38,85.93,3.33,,"593,995"
12/8/2012,,,,,"591,986"
12/9/2012,,,,,"594,285"
12/10/2012,104.01,85.56,3.36,,"597,626"
12/11/2012,104.24,85.79,3.39,,"600,293"
12/12/2012,105.22,86.77,3.33,,"592,966"
12/13/2012,104.89,85.89,3.27,,"596,153"
12/14/2012,105.73,86.73,3.15,,"589,778"
12/15/2012,,,,,"570,565"
12/16/2012,,,,,"576,398"
12/17/2012,106.35,87.20,3.21,,"589,226"
12/18/2012,107.08,87.93,3.29,,"582,428"
12/19/2012,108.66,89.51,3.25,,"583,658"
12/20/2012,109.28,89.68,3.34,,"578,424"
12/21/2012,107.46,88.31,3.42,,"578,041"
12/22/2012,,,,,"584,253"
12/23/2012,,,,,"592,712"
12/24/2012,107.41,88.26,3.30,,"585,154"
12/25/2012,,,,,"562,156"
12/26/2012,108.58,90.98,3.33,112.94,"564,925"
12/27/2012,108.47,90.87,3.31,113.21,"562,624"
12/28/2012,108.40,90.80,3.42,111.94,"574,193"
12/29/2012,,,,,"559,313"
12/30/2012,,,,,"572,306"
12/31/2012,109.42,91.82,3.44,112.84,"550,639"
1/1/2013,,,,,"550,612"
1/2/2013,109.52,93.12,3.30,113.12,"557,364"
1/3/2013,109.32,92.92,3.19,112.87,"566,353"
1/4/2013,109.49,93.09,3.19,112.71,"574,674"
1/5/2013,,,,,"578,225"
1/6/2013,,,,,"575,085"
1/7/2013,108.34,93.19,3.30,113.12,"571,301"
1/8/2013,108.30,93.15,3.21,113.40,"578,636"
1/9/2013,108.25,93.10,3.13,112.96,"582,497"
1/10/2013,108.97,93.82,3.08,113.09,"583,496"
1/11/2013,108.71,93.56,3.18,111.84,"578,739"
1/12/2013,,,,,"577,086"
1/13/2013,,,,,"580,507"
1/14/2013,109.29,94.14,3.39,112.66,"582,280"
1/15/2013,108.61,93.46,3.40,111.41,"576,058"
1/16/2013,108.54,94.24,3.43,112.01,"581,194"
1/17/2013,109.79,95.49,3.44,112.83,"577,964"
1/18/2013,109.86,95.56,3.53,113.87,"576,881"
1/19/2013,,,,,"585,162"
1/20/2013,,,,,"588,081"
1/21/2013,,,,,"582,105"
1/22/2013,110.54,96.24,3.65,114.76,"577,675"
1/23/2013,108.88,94.58,3.53,115.11,"575,732"
1/24/2013,109.45,95.15,3.55,115.80,"573,255"
1/25/2013,109.68,95.38,3.42,115.79,"571,806"
1/26/2013,,,,,"572,815"
1/27/2013,,,,,"571,666"
1/28/2013,110.94,96.44,3.24,115.71,"580,362"
1/29/2013,112.07,97.57,3.13,116.34,"588,951"
1/30/2013,112.44,97.94,3.25,116.99,"587,642"
1/31/2013,111.99,97.49,3.33,117.59,"582,517"
2/1/2013,112.27,97.77,3.33,117.54,"578,226"
2/2/2013,,,,,"581,486"
2/3/2013,,,,,"585,388"
2/4/2013,110.67,96.17,3.28,116.26,"591,819"
2/5/2013,111.14,96.64,3.33,117.21,"587,373"
2/6/2013,111.12,96.62,3.41,117.70,"590,500"
2/7/2013,113.83,95.83,3.38,118.26,"586,675"
2/8/2013,114.47,95.72,0.00,119.34,"581,026"
2/9/2013,,,,,"582,780"
2/10/2013,,,,,"576,536"
2/11/2013,115.78,97.03,3.21,118.83,"582,072"
2/12/2013,116.26,97.51,3.31,120.49,"580,315"
2/13/2013,115.76,97.01,3.29,120.47,"580,807"
2/14/2013,116.06,97.31,3.30,120.40,"569,171"
2/15/2013,114.61,95.86,3.20,120.39,"564,920"
2/16/2013,,,,,"573,946"
2/17/2013,,,,,"575,257"
2/18/2013,,,,,"580,002"
2/19/2013,115.41,96.66,3.24,119.52,"542,993"
2/20/2013,,,,,"533,264"
2/21/2013,111.19,92.44,3.29,115.70,"534,973"
2/22/2013,111.52,92.77,3.27,116.16,"566,670"
2/23/2013,,,,,"560,259"
2/24/2013,,,,,"563,655"
2/25/2013,111.55,92.80,3.43,115.03,"576,273"
2/26/2013,109.88,92.63,3.47,115.06,"557,115"
2/27/2013,109.01,92.76,3.48,113.92,"548,256"
2/28/2013,108.30,92.05,3.50,112.86,"555,756"
3/1/2013,106.93,90.68,3.55,111.46,"565,672"
3/2/2013,,,,,"575,437"
3/3/2013,,,,,"567,413"
3/4/2013,106.37,90.12,3.53,110.96,"572,489"
3/5/2013,107.72,90.82,3.63,112.87,"564,301"
3/6/2013,107.33,90.43,3.57,111.84,"567,994"
3/7/2013,108.46,91.56,3.54,111.92,"568,495"
3/8/2013,108.85,91.95,3.58,111.97,"563,096"
3/9/2013,,,,,"564,166"
3/10/2013,,,,,"536,135"
3/11/2013,108.96,92.06,3.64,110.78,"567,449"
3/12/2013,109.44,92.54,3.71,110.26,"570,941"
3/13/2013,109.42,92.52,3.72,109.29,"565,192"
3/14/2013,109.93,93.03,3.74,110.24,"564,278"
3/15/2013,110.35,93.45,3.88,111.43,"561,138"
3/16/2013,,,,,"564,240"
3/17/2013,,,,,"578,548"
3/18/2013,110.64,93.74,3.99,110.39,"570,003"
3/19/2013,109.06,92.16,3.97,108.50,"556,117"
3/20/2013,109.86,92.96,3.96,109.59,"554,954"
3/21/2013,109.03,92.13,4.02,108.24,"527,909"
3/22/2013,110.29,93.39,4.00,108.41,"567,478"
3/23/2013,,,,,"567,008"
3/24/2013,,,,,"571,991"
3/25/2013,111.46,94.56,,109.16,"569,289"
3/26/2013,108.84,96.34,3.99,110.08,"550,994"
3/27/2013,109.08,96.58,4.10,110.40,"566,878"
3/28/2013,109.73,97.23,4.03,110.37,"570,589"
3/29/2013,,,,,"568,804"
3/30/2013,,,,,"571,952"
3/31/2013,,,,,"563,905"
4/1/2013,109.57,97.07,3.96,111.52,"563,439"
4/2/2013,109.69,97.19,4.08,111.14,"551,331"
4/3/2013,106.95,94.45,4.00,107.58,"549,295"
4/4/2013,106.51,93.26,3.94,106.97,"551,130"
4/5/2013,105.95,92.70,3.99,105.14,"559,280"
4/6/2013,,,,,"560,685"
4/7/2013,,,,,"563,980"
4/8/2013,106.61,93.36,4.18,105.42,"553,966"
4/9/2013,107.45,94.20,4.08,106.42,"562,025"
4/10/2013,107.89,94.64,4.07,106.15,"560,167"
4/11/2013,106.76,93.51,4.11,104.83,"567,939"
4/12/2013,104.54,91.29,4.20,103.21,"545,333"
4/13/2013,,,,,"552,294"
4/14/2013,,,,,"562,275"
4/15/2013,101.96,88.71,4.23,99.72,"555,306"
4/16/2013,100.72,88.72,4.19,100.52,"524,431"
4/17/2013,98.68,86.68,4.24,97.77,"521,472"
4/18/2013,99.73,87.73,4.23,99.68,"536,833"
4/19/2013,100.01,88.01,4.37,99.77,"542,843"
4/20/2013,,,,,"566,176"
4/21/2013,,,,,"563,155"
4/22/2013,100.76,88.76,4.33,100.83,"465,502"
4/23/2013,100.83,88.83,4.30,100.58,"479,923"
4/24/2013,103.06,91.06,4.30,101.85,"496,130"
4/25/2013,105.29,93.29,4.19,103.27,"516,286"
4/26/2013,104.87,93.00,4.16,103.05,"555,767"
4/27/2013,,,,,"551,225"
4/28/2013,,,,,"561,530"
4/29/2013,106.37,94.50,4.28,104.28,"571,643"
4/30/2013,105.33,93.46,4.31,102.35,"571,244"
5/1/2013,100.90,91.03,4.31,99.97,"547,919"
5/2/2013,103.85,93.99,4.28,103.04,"561,252"
5/3/2013,105.49,95.61,3.96,104.61,"573,140"
5/4/2013,,,,,"561,608"
5/5/2013,,,,,"554,734"
5/6/2013,106.15,96.16,3.92,106.13,"552,251"
5/7/2013,105.72,95.62,3.88,104.93,"549,559"
5/8/2013,106.70,96.62,3.87,105.16,"558,256"
5/9/2013,106.34,96.39,3.88,104.88,"553,083"
5/10/2013,106.14,96.04,3.91,103.89,"555,230"
5/11/2013,,,,,"545,497"
5/12/2013,,,,,"550,639"
5/13/2013,105.19,95.17,3.88,102.42,"497,706"
5/14/2013,104.33,94.21,3.94,102.32,"422,260"
5/15/2013,104.29,94.30,4.03,103.74,"434,503"
5/16/2013,105.33,95.16,4.00,104.24,"473,680"
5/17/2013,105.97,96.02,3.89,104.97,"478,436"
5/18/2013,,,,,"479,000"
5/19/2013,,,,,"599,144"
5/20/2013,106.64,96.71,4.12,104.84,"587,227"
5/21/2013,105.85,96.09,4.13,103.27,"563,682"
5/22/2013,103.80,94.03,4.17,101.72,"497,054"
5/23/2013,103.49,93.96,4.14,102.03,"527,211"
5/24/2013,103.31,93.85,4.16,102.62,"543,605"
5/25/2013,,,,,"543,445"
5/26/2013,,,,,"546,604"
5/27/2013,,,,,"559,957"
5/28/2013,104.11,95.01,4.18,104.12,"542,759"
5/29/2013,102.05,93.13,4.15,102.06,"540,741"
5/30/2013,102.12,93.61,4.10,101.99,"534,355"
5/31/2013,99.53,91.97,4.03,100.05,"542,447"
6/1/2013,,,,,"534,710"
6/2/2013,,,,,"520,933"
6/3/2013,100.52,93.45,4.00,101.75,"543,724"
6/4/2013,100.62,93.31,3.97,103.25,"543,833"
6/5/2013,100.94,93.74,3.99,102.82,"548,967"
6/6/2013,101.87,94.76,3.92,103.25,"525,556"
6/7/2013,103.17,96.03,3.78,104.52,"443,617"
6/8/2013,,,,,"243,814"
6/9/2013,,,,,"451,142"
6/10/2013,102.91,95.77,3.85,103.64,"467,017"
6/11/2013,102.30,95.38,3.77,102.23,"469,222"
6/12/2013,102.87,95.88,3.74,103.04,"492,283"
6/13/2013,103.76,96.69,3.73,104.73,"500,052"
6/14/2013,107.33,97.85,3.77,105.95,"474,598"
6/15/2013,,,,,"498,509"
6/16/2013,,,,,"511,543"
6/17/2013,107.31,97.77,3.78,106.00,"510,509"
6/18/2013,107.92,98.44,3.90,106.20,"512,079"
6/19/2013,106.99,98.24,3.93,105.77,"505,564"
6/20/2013,104.18,95.40,3.90,102.10,"501,147"
6/21/2013,102.65,93.59,3.85,101.44,"478,892"
6/22/2013,,,,,"505,338"
6/23/2013,,,,,"505,889"
6/24/2013,104.07,95.09,3.81,101.53,"519,189"
6/25/2013,104.34,95.29,3.77,101.20,"525,121"
6/26/2013,104.71,95.50,3.72,101.92,"521,143"
6/27/2013,106.03,97.05,3.73,102.55,"501,743"
6/28/2013,105.60,96.56,3.57,102.23,"519,816"
6/29/2013,,,,,"523,926"
6/30/2013,,,,,"527,567"
7/1/2013,106.92,97.99,3.52,102.91,"532,047"
7/2/2013,108.43,99.60,3.58,104.16,"533,205"
7/3/2013,109.89,101.24,3.54,106.10,"487,890"
7/4/2013,,,,,"509,012"
7/5/2013,111.60,103.22,3.66,108.14,"504,764"
7/6/2013,,,,,"508,047"
7/7/2013,,,,,"511,307"
7/8/2013,111.79,103.14,3.65,107.63,"511,406"
7/9/2013,112.12,103.53,3.69,108.58,"523,256"
7/10/2013,114.86,106.52,3.69,108.64,"524,726"
7/11/2013,112.72,104.91,3.64,108.08,"528,009"
7/12/2013,114.03,105.95,3.61,109.45,"519,510"
7/13/2013,,,,,"510,525"
7/14/2013,,,,,"515,644"
7/15/2013,114.37,106.32,3.67,109.36,"515,343"
7/16/2013,113.91,106.00,3.69,109.27,"497,286"
7/17/2013,113.37,106.48,3.67,109.96,"510,794"
7/18/2013,115.63,108.04,3.66,110.00,"492,933"
7/19/2013,114.75,108.05,3.78,109.36,"492,793"
7/20/2013,,,,,"492,690"
7/21/2013,,,,,"482,948"
7/22/2013,113.40,106.91,3.71,108.15,"470,118"
7/23/2013,111.97,107.18,3.68,108.44,"473,059"
7/24/2013,110.03,105.32,3.70,107.19,"478,606"
7/25/2013,110.12,105.54,3.68,107.65,"480,344"
7/26/2013,109.28,104.70,3.59,107.12,"479,749"
7/27/2013,,,,,"477,578"
7/28/2013,,,,,"458,598"
7/29/2013,109.00,104.55,3.49,107.58,"465,820"
7/30/2013,107.59,103.08,3.48,106.81,"466,387"
7/31/2013,109.43,105.03,3.46,107.84,"463,214"
8/1/2013,111.51,107.89,3.44,109.45,"440,632"
8/2/2013,110.67,106.94,3.39,108.91,"441,065"
8/3/2013,,,,,"449,960"
8/4/2013,,,,,"478,261"
8/5/2013,110.36,106.56,3.33,108.70,"479,813"
8/6/2013,109.35,105.30,3.35,108.17,"477,769"
8/7/2013,107.90,104.37,3.32,107.36,"475,090"
8/8/2013,106.53,103.40,3.27,106.71,"377,039"
8/9/2013,109.24,105.97,3.32,108.21,"303,165"
8/10/2013,,,,,"293,356"
8/11/2013,,,,,"202,522"
8/12/2013,109.56,106.11,3.34,108.99,"404,273"
8/13/2013,110.22,106.83,3.34,109.80,"386,862"
8/14/2013,110.52,106.85,3.36,110.20,"408,332"
8/15/2013,110.91,107.33,3.34,109.60,"427,294"
8/16/2013,111.09,107.46,3.35,109.40,"425,004"
8/17/2013,,,,,"441,633"
8/18/2013,,,,,"462,010"
8/19/2013,110.62,107.10,3.46,109.90,"470,332"
8/20/2013,108.96,104.96,3.48,110.15,"482,678"
8/21/2013,108.65,103.81,3.51,109.81,"481,828"
8/22/2013,109.96,105.09,3.52,109.90,"480,360"
8/23/2013,111.24,106.57,3.50,111.04,"475,610"
8/24/2013,,,,,"453,994"
8/25/2013,,,,,"469,935"
8/26/2013,110.41,105.92,3.55,111.07,"489,925"
8/27/2013,113.59,109.01,3.50,114.36,"488,052"
8/28/2013,114.28,110.10,3.54,116.21,"482,626"
8/29/2013,113.41,108.80,3.58,115.16,"488,046"
8/30/2013,112.28,107.65,3.57,114.33,"488,719"
8/31/2013,,,,,"487,548"
9/1/2013,,,,,"496,097"
9/2/2013,,,,,"485,111"
9/3/2013,113.88,108.54,3.64,115.68,"520,297"
9/4/2013,112.02,107.23,3.68,114.91,"518,921"
9/5/2013,113.70,108.37,3.69,115.26,"520,047"
9/6/2013,114.59,110.53,3.55,116.12,"514,770"
9/7/2013,,,,,"528,694"
9/8/2013,,,,,"550,529"
9/9/2013,113.81,109.52,3.59,113.72,"536,637"
9/10/2013,110.86,107.39,3.62,111.50,"534,446"
9/11/2013,111.52,107.56,3.60,111.45,"536,500"
9/12/2013,112.24,108.60,3.57,112.63,"534,428"
9/13/2013,112.00,108.21,3.60,111.70,"530,969"
9/14/2013,,,,,"539,982"
9/15/2013,,,,,"525,279"
9/16/2013,111.12,106.59,3.64,110.07,"482,797"
9/17/2013,109.30,105.42,3.77,108.19,"510,277"
9/18/2013,112.05,108.07,3.71,110.60,"511,939"
9/19/2013,110.15,106.39,3.73,108.76,"519,919"
9/20/2013,109.58,104.67,3.68,109.22,"508,353"
9/21/2013,,,,,"518,250"
9/22/2013,,,,,"534,524"
9/23/2013,107.97,103.69,3.64,108.16,"541,113"
9/24/2013,107.65,103.17,3.59,108.64,"542,531"
9/25/2013,107.27,102.76,3.52,108.32,"536,146"
9/26/2013,107.06,103.03,3.48,109.21,"526,589"
